gbifID;species;countryCode;decimalLatitude;decimalLongitude
233874287;Lontra longicaudis;AR;-25.69203;-54.16548
233874286;Lontra longicaudis;AR;-25.69841;-54.16597
233874285;Lontra longicaudis;AR;-25.70531;-54.17039
233874284;Lontra longicaudis;AR;-25.70739;-54.17074
233874283;Lontra longicaudis;AR;-25.70762;-54.17166
233874282;Lontra longicaudis;AR;-25.70748;-54.17093
233874281;Lontra longicaudis;AR;-25.69973;-54.16888
233874280;Lontra longicaudis;AR;-25.68107;-54.16783
233874279;Lontra longicaudis;AR;;
233874277;Lontra longicaudis;AR;;
233874276;Lontra longicaudis;AR;;
233874274;Lontra longicaudis;AR;-25.58637;-54.1748
233874272;Lontra longicaudis;AR;-25.72256;-54.19415
233874268;Lontra longicaudis;AR;;
233874267;Lontra longicaudis;AR;-25.68384;-54.44574
233874266;Lontra longicaudis;AR;-25.69843;-54.44129
233874263;Lontra longicaudis;AR;;
233874245;Lontra longicaudis;AR;-26.87542;-59.62641
233874244;Lontra longicaudis;AR;-26.87418;-59.627
233874243;Lontra longicaudis;AR;-26.86338;-59.62663
233874242;Lontra longicaudis;AR;-26.78473;-59.61737
233874241;Lontra longicaudis;AR;-26.8681;-59.6263
233874240;Lontra longicaudis;AR;0;0
233874238;Lontra longicaudis;AR;0;0
233874237;Lontra longicaudis;AR;0;0
233874236;Lontra longicaudis;AR;0;0
233874235;Lontra longicaudis;AR;0;0
233874227;Lontra longicaudis;AR;-22.46675;-64.66681
233874226;Lontra longicaudis;AR;0;0
233835287;Lontra longicaudis;AR;;
233835281;Lontra longicaudis;AR;;
233835280;Lontra longicaudis;AR;;
233835278;Lontra longicaudis;AR;;
233835270;Lontra longicaudis;AR;;
233835269;Lontra longicaudis;AR;;
233835268;Lontra longicaudis;AR;;
233835267;Lontra longicaudis;AR;;
233835266;Lontra longicaudis;AR;;
233835265;Lontra longicaudis;AR;;
233835264;Lontra longicaudis;AR;;
233835263;Lontra longicaudis;AR;;
233835262;Lontra longicaudis;AR;;
233835261;Lontra longicaudis;AR;;
233835260;Lontra longicaudis;AR;;
233835259;Lontra longicaudis;AR;;
233835258;Lontra longicaudis;AR;;
233835257;Lontra longicaudis;AR;;
233835256;Lontra longicaudis;AR;;
233835255;Lontra longicaudis;AR;;
233835254;Lontra longicaudis;AR;;
233835253;Lontra longicaudis;AR;;
233835252;Lontra longicaudis;AR;;
233835251;Lontra longicaudis;AR;;
233835250;Lontra longicaudis;AR;;
233835249;Lontra longicaudis;AR;;
233835248;Lontra longicaudis;AR;;
233835247;Lontra longicaudis;AR;;
233835246;Lontra longicaudis;AR;;
233835245;Lontra longicaudis;AR;;
233835241;Lontra longicaudis;AR;;
233835240;Lontra longicaudis;AR;;
233835239;Lontra longicaudis;AR;;
233835233;Lontra longicaudis;AR;;
233835232;Lontra longicaudis;AR;;
233835231;Lontra longicaudis;AR;;
233835230;Lontra longicaudis;AR;;
233835227;Lontra longicaudis;AR;;
233835226;Lontra longicaudis;AR;;
233835225;Lontra longicaudis;AR;;
233835223;Lontra longicaudis;AR;;
233835222;Lontra longicaudis;AR;;
233835221;Lontra longicaudis;AR;;
233835220;Lontra longicaudis;AR;;
233835201;Lontra longicaudis;AR;;
233835199;Lontra longicaudis;AR;;
233835191;Lontra longicaudis;AR;;
233835190;Lontra longicaudis;AR;;
233835189;Lontra longicaudis;AR;;
233835188;Lontra longicaudis;AR;;
233835186;Lontra longicaudis;AR;;
233835185;Lontra longicaudis;AR;;
233835184;Lontra longicaudis;AR;;
233835183;Lontra longicaudis;AR;;
233835182;Lontra longicaudis;AR;;
233835181;Lontra longicaudis;AR;;
233835180;Lontra longicaudis;AR;;
233835179;Lontra longicaudis;AR;;
233835178;Lontra longicaudis;AR;;
233835177;Lontra longicaudis;AR;;
233835176;Lontra longicaudis;AR;;
233835175;Lontra longicaudis;AR;;
233835174;Lontra longicaudis;AR;;
233835173;Lontra longicaudis;AR;;
233835172;Lontra longicaudis;AR;;
233835171;Lontra longicaudis;AR;;
233835170;Lontra longicaudis;AR;;
233835169;Lontra longicaudis;AR;;
233835168;Lontra longicaudis;AR;;
233835164;Lontra longicaudis;AR;;
233835163;Lontra longicaudis;AR;;
233835162;Lontra longicaudis;AR;;
233835145;Lontra longicaudis;AR;;
233835142;Lontra longicaudis;AR;;
233835141;Lontra longicaudis;AR;;
233835140;Lontra longicaudis;AR;;
233835135;Lontra longicaudis;AR;;
233835134;Lontra longicaudis;AR;;
233835132;Lontra longicaudis;AR;;
233835131;Lontra longicaudis;AR;;
233835128;Lontra longicaudis;AR;;
233835127;Lontra longicaudis;AR;;
233835126;Lontra longicaudis;AR;;
233835125;Lontra longicaudis;AR;;
233835124;Lontra longicaudis;AR;;
233835122;Lontra longicaudis;AR;;
233835121;Lontra longicaudis;AR;;
233835120;Lontra longicaudis;AR;;
233835116;Lontra longicaudis;AR;;
233835115;Lontra longicaudis;AR;;
233835114;Lontra longicaudis;AR;;
233835097;Lontra longicaudis;AR;;
223240177;Lontra longicaudis;;;
223240168;Lontra longicaudis;PY;;
223240156;Lontra longicaudis;AR;;
223240054;Lontra longicaudis;AR;;
223239481;Lontra longicaudis;AR;-37.15553;-60.026256
223239403;Lontra longicaudis;AR;-37.15553;-60.026256
219038623;Lontra longicaudis;MX;19.62;-105.18
219038543;Lontra longicaudis;MX;;
219038541;Lontra longicaudis;MX;18.58;-95.07
219038540;Lontra longicaudis;MX;18.58;-95.07
219038469;Lontra longicaudis;MX;18.58;-95.07
219038338;Lontra longicaudis;MX;18.62;-95.51
214464091;Lontra longicaudis;BO;;
214464090;Lontra longicaudis;BO;;
214463397;Lontra longicaudis;BO;;
214463396;Lontra longicaudis;BO;;
214463395;Lontra longicaudis;BO;;
214463344;Lontra longicaudis;VE;;
207876318;Lontra longicaudis;;;
207876317;Lontra longicaudis;;;
207876316;Lontra longicaudis;;;
207876315;Lontra longicaudis;;;
207876308;Lontra longicaudis;;;
197140716;Lontra longicaudis;BO;-18.75;-62.217
197140662;Lontra longicaudis;PE;-12.517;-68.7
197140649;Lontra longicaudis;GY;3.268;-58.811
197140630;Lontra longicaudis;EC;-1.333;-79.583
197140566;Lontra longicaudis;PE;-13;-69.083
197140553;Lontra longicaudis;EC;-4.283;-78.633
197140534;Lontra longicaudis;GY;3.25;-59.25
197140441;Lontra longicaudis;BO;-20.712;-64.305
197140414;Lontra longicaudis;PE;-13.503;-69.683
197139315;Lontra longicaudis;PE;-13.142;-69.607
177134723;Lontra longicaudis;SV;14.283333;-89.116667
177134722;Lontra longicaudis;SV;14.283333;-89.116667
90097355;Lontra longicaudis;;;
90097339;Lontra longicaudis;;;
90097331;Lontra longicaudis;;;
90096875;Lontra longicaudis;;;
90096874;Lontra longicaudis;;;
46247083;Lontra longicaudis;MX;;
46246197;Lontra longicaudis;MX;16.536389;-91.160278
46245763;Lontra longicaudis;MX;;
46245733;Lontra longicaudis;MX;16.964722;-99.096944
46245732;Lontra longicaudis;MX;17.208889;-100.434167
46245731;Lontra longicaudis;MX;17.007222;-100.0875
46245729;Lontra longicaudis;MX;16.625;-97.847222
46245728;Lontra longicaudis;MX;15.9225;-96.174444
46245491;Lontra longicaudis;MX;19.39779;-104.98112
46244292;Lontra longicaudis;MX;17.19;-93.105
46244279;Lontra longicaudis;MX;17.829167;-93.391667
46244276;Lontra longicaudis;MX;16.983889;-99.075278
45871334;Lontra longicaudis;BO;-11.183;-68.967
45870964;Lontra longicaudis;PE;-10.133;-71.217
45870871;Lontra longicaudis;PE;;
45870804;Lontra longicaudis;PE;-10.133;-71.217
45870614;Lontra longicaudis;MX;17.80771573;-91.5359182
45870613;Lontra longicaudis;MX;17.80771573;-91.5359182
45870612;Lontra longicaudis;MX;17.80771573;-91.5359182
45870581;Lontra longicaudis;BZ;17.55;-89.094
45870549;Lontra longicaudis;MX;17.34172992;-94.78199403
44837456;Lontra longicaudis;MX;;
